id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39799129,Room in N Seattle 115-yr-old family home w/pets,84988450,Maia,Other neighborhoods,Bitter Lake,47.72235,-122.34846,Private room,42,3,20,2021-06-28,1.05,1,283
39799154,Best Location Downtown ~ Harbor Steps ~Water Views,54518454,Debra,Downtown,Central Business District,47.60634,-122.3382,Entire home/apt,346,2,5,2021-05-25,0.29,10,183
39818131,"Luxurious private suite by UW 
Elegant-Cozy-Clean",2715103,Dea And Kay,Other neighborhoods,Wedgwood,47.68799,-122.28824,Entire home/apt,117,2,31,2021-07-02,1.57,1,127
39841667,Arboretum Escape-B,39834464,Vera,Capitol Hill,Stevens,47.62638,-122.30022,Entire home/apt,96,30,6,2020-10-07,0.30,60,362
39897579,Excellent location for family friendly visit,98035103,Abhi,Other neighborhoods,Wallingford,47.66669,-122.33872,Entire home/apt,129,2,27,2021-07-07,9.42,1,133
39920553,Spacious Ballard Craftsman apartment,58264095,Beth,Ballard,West Woodland,47.66883,-122.36671,Entire home/apt,117,14,0,,,1,265
39948923,College Inn Hotel (European-Style Queen Room),98049500,Robert,University District,University District,47.65437,-122.31183,Private room,145,1,163,2021-07-05,9.74,7,325
39949477,College Inn Hotel (Premium Queen w/ Private Bath),98049500,Robert,University District,University District,47.65439,-122.31377,Private room,170,1,60,2021-07-11,3.31,7,259
39949647,College Inn Hotel (European-Style Room 2 Queen Beds),98049500,Robert,University District,University District,47.65624,-122.31358,Private room,167,1,16,2020-08-01,0.91,7,151
39949725,College Inn Hotel (Small European-Style Twin Room),98049500,Robert,University District,University District,47.65668,-122.31194,Private room,139,1,38,2021-07-11,1.98,7,260
39950187,College Inn Hotel (European-Style Room 1 Queen + 1 Twin Bed),98049500,Robert,University District,University District,47.65513,-122.31401,Private room,152,1,47,2021-07-10,2.38,7,249
39971201,Private room near UofW & Children’s Hosp,29039898,Amy,Other neighborhoods,Ravenna,47.67149,-122.2955,Private room,70,30,9,2020-08-03,0.48,4,71
39975983,Arboretum Escape- B,39834464,Vera,Capitol Hill,Stevens,47.62831,-122.30098,Entire home/apt,78,30,0,,,60,342
39975989,Arboretum View- Magnolia,39834464,Vera,Capitol Hill,Stevens,47.6262,-122.3012,Private room,99,30,2,2021-04-10,0.10,60,332
39976270,Arboretum view-  Evergreen,39834464,Vera,Capitol Hill,Stevens,47.62831,-122.30145,Private room,113,30,0,,,60,362
39976966,Arboretum View House-3,39834464,Vera,Capitol Hill,Stevens,47.62783,-122.2999,Entire home/apt,239,30,4,2021-01-25,0.31,60,332
39977257,Arboretum View 2 BR House,39834464,Vera,Capitol Hill,Stevens,47.6283,-122.30136,Entire home/apt,154,30,12,2021-06-29,0.67,60,336
39984403,"Seattle Home on the Ridge (wonderful views, 2 BR)",25407483,Will,Other neighborhoods,Phinney Ridge,47.66607,-122.35727,Entire home/apt,393,5,12,2020-12-29,0.73,1,47
39994345,Stunning Mid Century Getaway near Light Rail,218247536,Mauricio,Rainier Valley,Brighton,47.53569,-122.27315,Entire home/apt,103,2,15,2021-07-04,0.80,1,109
40011876,Arboretum View 3 BR House,39834464,Vera,Capitol Hill,Stevens,47.62754,-122.30152,Entire home/apt,208,30,2,2021-04-30,0.11,60,332
40012103,Arboretum view 2 BR House,39834464,Vera,Capitol Hill,Stevens,47.62621,-122.3001,Entire home/apt,181,30,2,2020-05-24,0.11,60,331
40062403,Super Clean! Walking distance to Space Needle,99932610,"MGRE 105 Mercer, LLC",Queen Anne,Lower Queen Anne,47.62428,-122.35493,Entire home/apt,106,1,27,2021-07-02,4.58,1,86
40094089,Grand Mid-Century Modern w Fireplace,3198637,Scott,Delridge,South Delridge,47.52903,-122.35833,Entire home/apt,101,1,15,2021-07-10,1.20,1,122
40094797,Private 1 bedroom near lightrail station 歡迎大家來西雅圖,309387078,Hung,Beacon Hill,South Beacon Hill,47.52687,-122.28806,Private room,46,30,1,2019-12-21,0.05,1,64
40117589,Bigelow View Perch,17940075,Patty,Queen Anne,East Queen Anne,47.62876,-122.35282,Entire home/apt,138,1,36,2021-07-09,4.62,1,231
40128301,Panoramic Days in the Heart of Downtown Seattle,235135497,Sean,Downtown,Central Business District,47.60762,-122.33934,Private room,114,1,122,2021-07-10,7.02,1,13
40152140,Delightful Greenwood Guest Suite ★,312471824,Laurin,Other neighborhoods,Greenwood,47.70397,-122.34809,Entire home/apt,86,1,46,2021-07-06,4.76,1,50
40154230,Cozy & spacious suite in West Seattle,10796075,Shardul,West Seattle,Genesee,47.56628,-122.37684,Entire home/apt,61,2,68,2021-07-12,68,1,102
40162643,Two Bedroom Downtown Oasis (Parking Included) WS98,83331742,Dewey,Capitol Hill,Broadway,47.61332,-122.3303,Entire home/apt,222,3,76,2021-06-24,3.90,2,196
40201428,Seattle Belltown Penthouse w/View & Parking Spot 🌺,150488044,Toni Marie,Downtown,Belltown,47.61553,-122.34902,Entire home/apt,399,2,44,2021-06-18,2.58,6,64
40236812,Capitol Hill Charming One Bedroom,254408545,Deborah,Capitol Hill,Stevens,47.62186,-122.30737,Entire home/apt,110,30,5,2020-02-16,0.32,1,0
40291017,"Private room in N Seattle home,  clean, big window",7435040,Chengying,Northgate,Haller Lake,47.72426,-122.33398,Private room,60,30,3,2020-09-08,0.18,10,335
40293242,Mid-Century House with Waterfront & Downtown View,1691585,Mike,West Seattle,North Admiral,47.58351,-122.37597,Entire home/apt,199,1,170,2021-07-11,9.24,1,31
40293561,Seattle Hideout,14818123,Brian,Central Area,Atlantic,47.59733,-122.30958,Entire home/apt,126,2,11,2021-07-11,3.03,1,212
40314355,Cozy Home in Trendy Seattle Neighborhood,281220053,Lynsey,Ballard,Sunset Hill,47.67984,-122.39339,Entire home/apt,88,45,0,,,1,191
40370789,Casa Ballard Guest-Mid-Century Modern Guesthouse,4376788,Carla,Ballard,Whittier Heights,47.67772,-122.36829,Entire home/apt,164,2,64,2021-07-11,7.62,3,244
40372155,Charming 2BR Suite Surrounded by Lush Greenery!,32672999,Kelly,Other neighborhoods,Greenwood,47.69561,-122.35551,Entire home/apt,168,1,38,2021-07-08,2.17,1,53
40373705,Small Oasis in the City,87816533,Stefan,Central Area,Minor,47.60443,-122.30846,Entire home/apt,112,3,1,2021-07-02,1,2,45
40375573,Comfortable Studio in Wallingford (O),271793923,Winslow,Other neighborhoods,Wallingford,47.66125,-122.33274,Entire home/apt,45,30,9,2020-10-26,0.48,5,200
40375833,Penthouse located in the heart of Downtown Seattle,23165254,Lux,Downtown,Belltown,47.61447,-122.34842,Entire home/apt,455,1,21,2021-07-11,1.13,15,335
40377483,Bright and Colorful  Seattle Jungalow,59411393,Anita,Central Area,Mann,47.61866,-122.30203,Entire home/apt,200,1,67,2021-07-13,4.12,2,92
40400915,Inviting heart of Seattle hidaway,12171359,Diane,Downtown,Belltown,47.61492,-122.34712,Entire home/apt,153,3,79,2021-07-10,11.62,3,223
40408205,The Fun House - Our yellow home on a hill,312444136,Robert,Rainier Valley,Rainier Beach,47.5176,-122.27342,Entire home/apt,275,3,14,2021-06-09,5.25,1,3
40411891,Panoramic Lake View 3800+ sqft House in Oasis,299224265,Ming,Rainier Valley,Rainier Beach,47.51261,-122.25043,Entire home/apt,685,2,13,2021-06-06,0.74,6,120
40470400,Stunner 3 BR MIL w/ Patio & Deck Near Green Lake!,130681888,Kristin,Other neighborhoods,Greenwood,47.68894,-122.36494,Entire home/apt,216,1,44,2021-07-12,2.48,1,115
40488305,Stunning Seattle's Best 3BD By HomeSliceStays,242543461,HomeSlice,Central Area,Mann,47.61215,-122.29707,Entire home/apt,179,2,32,2021-07-05,1.89,2,270
40534017,"Seattle Private Bath, Work Remotely Modem in Room",42619492,Kari,Delridge,Riverview,47.55555,-122.35696,Private room,40,45,9,2021-06-04,1.26,6,0
40539898,Queen Anne Hideaway,18342756,Becky,Queen Anne,East Queen Anne,47.63226,-122.35367,Entire home/apt,221,3,8,2021-06-18,6.15,1,46
40591370,"Capitol Hill 2BR w/ Balcony, Fireplace & Laundry",314521613,Vanguard,Capitol Hill,Broadway,47.61638,-122.32215,Entire home/apt,176,1,79,2021-07-03,6.85,2,117
40610760,Charming Space Needle 1BR w/ Full Kitchen!,314521613,Vanguard,Queen Anne,Lower Queen Anne,47.62165,-122.35522,Entire home/apt,134,1,44,2021-07-03,2.55,2,311
40652476,Hygge Home Away from Home,208691110,Brooke,Ballard,Loyal Heights,47.68826,-122.38677,Entire home/apt,195,2,10,2021-07-04,2.03,2,49
40658847,2BR Charming Updated Suite in University District!,173438938,Regan,University District,University District,47.67155,-122.3188,Entire home/apt,163,1,27,2021-05-16,1.49,1,31
40678367,Lily Suite: private hotel-like space w/ parking,253059,Marie,Central Area,Harrison/Denny-Blaine,47.62268,-122.29146,Private room,87,2,5,2021-06-27,0.87,3,182
40681715,Seattle Charmer with Breathtaking Views,34956782,Starla,Rainier Valley,Rainier Beach,47.51303,-122.25041,Entire home/apt,259,2,43,2021-06-25,3.58,2,74
40701591,"Charming, Queen Anne House w/Parking and yard 🌺",150488044,Toni Marie,Queen Anne,West Queen Anne,47.63689,-122.36866,Entire home/apt,395,2,43,2021-07-01,4.42,6,281
40727002,Seattle Magic Turret House 2BR penthouse apartment,8491124,Gabe,Central Area,Minor,47.61187,-122.31196,Entire home/apt,173,2,11,2021-03-23,0.59,1,153
40752050,Bright & Green Suite • Walk to Pike Pl • Free Prk,308979074,Siri,Downtown,Belltown,47.61377,-122.34697,Entire home/apt,185,2,92,2021-07-13,7.71,1,10
40754811,"Bright and open 1BD in downtown Seattle, washer/dryer",8534462,Barsala,Downtown,Pike-Market,47.60903,-122.34157,Entire home/apt,377,30,2,2020-01-08,0.11,43,351
40758637,Eastlake Little Oasis- Shasta,39834464,Vera,Cascade,Eastlake,47.6405,-122.32492,Private room,48,30,4,2021-05-24,0.21,60,290
40771059,Modern & Sunny Fremont Suite Close to Everything!,48256453,Kimberly,Other neighborhoods,Fremont,47.65255,-122.34485,Entire home/apt,144,1,48,2021-06-23,2.68,1,147
40776718,"Quiet 1bd w discount 1mi  N of UW, 1m e of Gr'lake",1297175,Marianne,Other neighborhoods,Roosevelt,47.6747,-122.31475,Entire home/apt,50,30,5,2021-03-21,2.59,1,135
40805092,Spacious & Mod on Capitol Hill Great Monthly Rates,1121532,Melissa,Capitol Hill,Broadway,47.62321,-122.32586,Entire home/apt,199,30,2,2021-06-04,0.16,8,319
40805123,Mid-century Modern 1 BR in Eastlake/Lake Union,316200,William,Capitol Hill,Montlake,47.64047,-122.32249,Entire home/apt,85,30,4,2021-04-07,0.31,6,179
40806100,"PRIME LOCATION! Chic, Cozy Capitol Hill apt.",9840816,Matthew,Capitol Hill,Broadway,47.62028,-122.3219,Entire home/apt,106,1,104,2021-07-05,5.43,4,259
40844564,"Private, Sanitized 1 Bed 1 Bath. Bus/Shopping/Food",317888141,Joseph,West Seattle,Fairmount Park,47.55883,-122.38174,Entire home/apt,93,3,40,2021-06-14,2.39,1,17
40881328,Fabulous Lake View House in Oasis - Lower Unit,299224265,Ming,Rainier Valley,Rainier Beach,47.51217,-122.25253,Entire home/apt,306,1,69,2021-07-11,3.73,6,314
40909725,Panoramic Lake View & Spacious House - Upper Unit,299224265,Ming,Rainier Valley,Rainier Beach,47.51218,-122.25252,Entire home/apt,376,1,68,2021-07-11,3.68,6,125
40911008,Lake Side Cozy Unit,216382627,Jay,Central Area,Leschi,47.59749,-122.29177,Entire home/apt,88,30,11,2020-09-29,0.61,1,97
40925501,Bright & Minimal Downtown Studio,35961304,Marianne,Downtown,First Hill,47.61112,-122.32925,Entire home/apt,152,3,54,2021-07-12,2.86,10,56
40952685,Private Ballard Backyard Modern Tiny Home,55951081,Cary,Ballard,West Woodland,47.67291,-122.37502,Entire home/apt,100,2,13,2021-07-11,8.86,1,89
40984205,Clean & Chic Guest Suite near Lincoln Park!,229095817,Loftium,West Seattle,Fauntleroy,47.52058,-122.37848,Private room,74,1,26,2021-07-01,4.31,2,79
41003115,Cozy Place To Rest Your Head!,308341497,Jocelia,West Seattle,North Admiral,47.57072,-122.38928,Private room,45,30,5,2021-06-24,0.30,1,58
41004566,Modern Private Backyard Cottage in West Seattle.,213442565,Amiee & Michael,West Seattle,Arbor Heights,47.50938,-122.37415,Entire home/apt,105,2,22,2021-07-12,3.67,1,165
41030199,Modern light filled apartment in ideal location,10289892,Nick,Other neighborhoods,Fremont,47.65673,-122.34266,Entire home/apt,213,2,8,2021-07-07,3.24,2,126
41049714,Comfortable Studio with Spa Jet Tub & Parking,14291665,Jerome,Central Area,Harrison/Denny-Blaine,47.62259,-122.29599,Entire home/apt,258,1,77,2021-06-26,7.04,1,355
41110236,Wonderful Home in the Heart of Ballard!,125574189,Amanda,Ballard,West Woodland,47.668,-122.36868,Entire home/apt,146,1,31,2021-06-11,1.74,1,55
41129638,Waterfront Ballard Cottage,39448258,Jens,Ballard,Sunset Hill,47.6686,-122.40344,Entire home/apt,214,3,64,2021-07-12,4.66,1,11
41154313,【Walk Score 96】❤️of Capitol Hill | Quiet & Peaceful,133871979,Joanne & Jonathan,Capitol Hill,Broadway,47.62505,-122.31962,Entire home/apt,261,1,116,2021-07-05,7.18,2,98
41175190,New Modern Phinney/Greenlake home - walk to lake,151804061,Will,Other neighborhoods,Phinney Ridge,47.67844,-122.34779,Entire home/apt,412,2,38,2021-06-27,2.18,1,57
41179062,Newly Remodeled & Clean 2 bdr Suite Close to Ave,2789925,Kristen,Queen Anne,West Queen Anne,47.63419,-122.36343,Entire home/apt,268,5,34,2021-07-05,1.98,1,135
41187145,"Private Guesthouse in Seattle, Sleeps 4+ Adults",315170671,Jennie,West Seattle,Arbor Heights,47.51312,-122.37803,Entire home/apt,104,1,43,2021-07-10,2.50,1,140
41194214,"Belltown Studio 1 Queen, 1 Sleeper, 4 comfy people",111672499,Zach,Downtown,Belltown,47.61686,-122.34532,Entire home/apt,111,2,51,2021-07-11,3.02,1,13
41195730,Quintessential PNW Beauty (Dog Friendly),25322169,Rabecca,West Seattle,Fauntleroy,47.531,-122.3914,Entire home/apt,92,2,41,2021-06-21,2.24,5,314
41196113,Amy's Cozy Condo,44752877,Amy,Central Area,Atlantic,47.60158,-122.31467,Entire home/apt,70,30,0,,,1,214
41218356,Heart of Seattle - Entire Loft Suite,323493561,Loki,Capitol Hill,Broadway,47.61726,-122.3264,Entire home/apt,106,30,18,2021-04-06,1.07,1,84
41218952,Jewel Box studio ~ an art-filled North Seattle gem,192365131,Joline,Other neighborhoods,Bitter Lake,47.7119,-122.35053,Entire home/apt,71,2,25,2021-06-30,1.69,1,206
41237942,Alki Suite/Patio/Parking/Fast WiFi/Steps to Beach,217390660,Janae,West Seattle,Alki,47.57845,-122.4116,Entire home/apt,162,3,51,2021-06-25,3.14,1,154
41259750,Stunning Rainier View Backyard Cottage w/Kitchen!,324338144,Katy,Rainier Valley,Rainier View,47.49679,-122.26011,Entire home/apt,118,1,24,2021-07-11,1.32,2,71
41261006,"Sunny W Seattle Suite, 1 Block From ALKI BEACH!",26115808,Devon,West Seattle,Alki,47.58048,-122.40349,Entire home/apt,90,1,54,2021-07-05,2.96,1,288
41262912,"Modern, clean, rustic-chic: SOHO House",9129248,Ivan,Beacon Hill,North Beacon Hill,47.5885,-122.30998,Entire home/apt,296,2,8,2021-06-30,0.46,2,41
41263097,SPACIOUS & Cozy Suite Near Light Rail & Dwntwn!,56014166,Mara,Beacon Hill,Holly Park,47.54196,-122.28781,Entire home/apt,182,1,39,2021-06-30,5.42,1,65
41264641,Sunlit Wedgwood Studio with private entrance,324027900,Alison,Other neighborhoods,Wedgwood,47.69717,-122.28951,Entire home/apt,70,2,18,2021-06-25,1.01,1,84
41274483,Walk to Restaurants from a Designer Cap Hill Home,28420265,Sherry,Central Area,Atlantic,47.59975,-122.30634,Entire home/apt,379,2,31,2021-06-23,1.81,25,80
41299302,Central Seattle smart house rooftop stand alone,42710251,LaCoov'S,Rainier Valley,Mount Baker,47.58809,-122.29711,Entire home/apt,425,1,48,2021-06-17,2.65,1,211
41325715,Eagles Nest in Alki Beach Guest Suite,25322169,Rabecca,West Seattle,Alki,47.5725,-122.40718,Entire home/apt,95,1,33,2021-06-27,1.93,5,213
41348998,Retro Capitol Hill Apartment,84470311,Parker,Capitol Hill,Broadway,47.62228,-122.32541,Entire home/apt,92,30,45,2021-06-28,2.72,3,38
41381981,☕ Beautiful condo right next to Space Needle!,13045913,Lauren,Downtown,Belltown,47.61657,-122.34579,Entire home/apt,160,2,97,2021-06-29,13.92,1,40
41413522,Boutique Sanctuary near Downtown + Water Views,325135786,Louve,Downtown,Belltown,47.61854,-122.35644,Entire home/apt,180,30,8,2021-05-05,0.84,1,45
41501657,Cozy South Seattle Lakeside Bungalow (2bd/2ba),121678213,Coleman,Rainier Valley,Rainier Beach,47.51671,-122.25538,Entire home/apt,165,3,6,2021-05-09,0.35,1,13
41525636,"*NEW*Downtown 2beds,Pool,Gym,Hottub & water views",23165254,Lux,Downtown,Belltown,47.61541,-122.34668,Entire home/apt,416,1,3,2021-03-15,0.22,15,97
41534667,Cozy Scandinavian Work/Staycation w Fast WIFI,78134139,Michael,Other neighborhoods,Wallingford,47.66339,-122.34494,Entire home/apt,210,3,71,2021-06-27,3.94,5,187
41535117,Quite Home 2 bedrooms Beacon Hill neighborhood,3264544,Fabio,Beacon Hill,North Beacon Hill,47.58509,-122.31241,Entire home/apt,135,2,11,2021-07-11,0.83,3,15
41536298,Cozy little house on Beacon Hill,3264544,Fabio,Beacon Hill,North Beacon Hill,47.58509,-122.31241,Entire home/apt,125,2,24,2021-06-25,4.39,3,313
41539137,"Modern 3-story Townhouse near Downtown Seattle, Beacon Hill , Stadium. Free parking. Minutes to I-90",238425582,Allen 阿兰,Beacon Hill,North Beacon Hill,47.58674,-122.31704,Entire home/apt,209,2,30,2021-07-10,1.74,2,300
41565869,Cozy & Clean Basement in the U.District!,68432468,Nancy & Heather,University District,University District,47.66739,-122.30968,Entire home/apt,80,30,51,2021-04-30,5.20,1,222
41598064,R1 - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54251,-122.28127,Private room,90,1,60,2021-07-13,3.48,15,342
41599161,R2 - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54234,-122.28306,Private room,93,1,47,2021-07-12,6.88,15,349
41599876,R3 - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54067,-122.28127,Private room,90,1,29,2021-06-23,1.70,15,341
41601121,RA - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54065,-122.28214,Private room,109,1,1,2020-02-02,0.06,15,195
41601649,RB - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54131,-122.28093,Private room,89,1,26,2021-07-13,1.75,15,347
41602651,Upper - Rainier Guesthouse (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54252,-122.28104,Entire home/apt,430,1,4,2021-07-11,0.24,15,325
41604840,Lower - Rainier Retreat (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54064,-122.28254,Entire home/apt,289,1,0,,,15,193
41621212,"Quiet, Resort Style Suite in Lovely Maple Leaf",4940955,Michael,Other neighborhoods,Roosevelt,47.68837,-122.32553,Entire home/apt,170,7,14,2021-04-17,0.79,1,92
41652389,Hosteeva | Modern Capitol Hill 1BR Apt,267570604,Hosteeva,Capitol Hill,Broadway,47.61681,-122.31484,Entire home/apt,225,1,2,2020-12-12,0.19,5,349
41683969,40 Days Fast (non-smoking),126511331,Sherrie,Beacon Hill,South Beacon Hill,47.51782,-122.28242,Entire home/apt,212,5,11,2021-06-26,0.92,1,58
41701444,"Lux South Lake Union 1BR w/ Gym, W/D, nr. Whole Foods, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622189,-122.334572,Entire home/apt,132,30,0,,,128,314
41745413,BEAUTIFUL NORTHGATE HOUSE* 10 MIN FROM DT SEATTLE,23165254,Lux,Northgate,Maple Leaf,47.69111,-122.31905,Entire home/apt,424,30,0,,,15,286
41770912,Stylish Work-from-Home with Fast Internet and View,78134139,Michael,West Seattle,North Admiral,47.57889,-122.37694,Entire home/apt,286,3,40,2021-07-03,3.54,5,57
41775294,Sleek & Cozy 1 BR Guest Suite in Ballard!,21816590,Veronica,Ballard,West Woodland,47.66825,-122.36608,Entire home/apt,140,1,36,2021-06-27,2.16,1,0
41775500,Dreamy home just mins to UW and Matthews Beach,41216300,Sonja,Lake City,Cedar Park,47.71672,-122.28416,Entire home/apt,71,1,30,2021-06-17,1.74,1,165
41791143,Hosteeva | Capitol Hill 2BR Apt - 7| Walking Distance to Dining,267570604,Hosteeva,Capitol Hill,Broadway,47.61638,-122.31456,Entire home/apt,325,1,1,2021-06-20,1,5,326
41819596,2 Bdrm Home in the Heart of Seattle- WITH A VIEW!,109645574,Jay,Queen Anne,West Queen Anne,47.63893,-122.37249,Entire home/apt,175,2,49,2021-07-01,7.14,2,258
41819916,"Private, Clean Mother-in-Law steps from Green Lake",21708595,Jonathan,Other neighborhoods,Green Lake,47.67994,-122.34493,Entire home/apt,170,2,45,2021-07-01,2.54,1,264
41828549,Bitter Lake Studio Suite,330581543,Jeffrey,Other neighborhoods,Bitter Lake,47.72828,-122.34962,Entire home/apt,225,31,0,,,1,179
